2024-07-20 13:45:44 200 [GET /api/v1/summoners/search?q=%ED%83%80+%EC%9E%94-KR1&region=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/search?q=%25ED%2583%2580%2520%25EC%259E%2594-KR1&region=kr] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 411]
2024-07-20 14:12:18 200 [GET /api/v1/summoners/KR/bzbooo-0521 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 431]
2024-07-20 14:12:18 200 [GET /api/v1/rank/champions?puuid=ZSf-XqxCsnMCWz2UqZEl4v66i6sPCc6-c1DKubYVgYvi9n8qCGgDnMNsRrBbfmlLrjaFhXerH2rjsw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 143]
2024-07-20 14:12:18 200 [GET /api/v1/leagues/by-summoner/DtMOZa8bWgvOr3bZidJ6gfNBdyJH5_d2zkHgGNIv5C1nh0YXWKfxciKxkA HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:18 200 [GET /api/v1/matches?puuid=ZSf-XqxCsnMCWz2UqZEl4v66i6sPCc6-c1DKubYVgYvi9n8qCGgDnMNsRrBbfmlLrjaFhXerH2rjsw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15352]
2024-07-20 14:12:20 200 [GET /api/v1/summoners/KR/can%20see%20you-666 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/can%20see%20you-666] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 434]
2024-07-20 14:12:20 200 [GET /api/v1/rank/champions?puuid=IFtW4T4ENA7G2A5VQha669X4OUZV3oT40JriOePGfFQ_Fk_W_dO5lq23HbmEGhUuGhxw3uZZNVx5MA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/can%20see%20you-666] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 147]
2024-07-20 14:12:20 200 [GET /api/v1/leagues/by-summoner/Ib6WXXwIlKJe44jVDWGhnGvjNBs_RYTR6UlC755RRTOzfNmGXRijB9a7jw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/can%20see%20you-666] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 165]
2024-07-20 14:12:20 200 [GET /api/v1/matches?puuid=IFtW4T4ENA7G2A5VQha669X4OUZV3oT40JriOePGfFQ_Fk_W_dO5lq23HbmEGhUuGhxw3uZZNVx5MA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/can%20see%20you-666] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15349]
2024-07-20 14:12:22 200 [GET /api/v1/summoners/KR/%EA%B2%A8%20%EC%9A%B8-1250 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 431]
2024-07-20 14:12:22 200 [GET /api/v1/rank/champions?puuid=AMhqaz6AZCuth19Qj2495aribGc60DGnAhHwd5znFogxNpJWYAgzCDLPZRhf2g9CsIVH39xoGM89Qg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:12:22 200 [GET /api/v1/leagues/by-summoner/MjuXDMxSe4DfoYbnbVrsfkEWSkPbQZ6v95v9jDUtUXy4l2fMZDZ4oNhhEQ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:22 200 [GET /api/v1/matches?puuid=AMhqaz6AZCuth19Qj2495aribGc60DGnAhHwd5znFogxNpJWYAgzCDLPZRhf2g9CsIVH39xoGM89Qg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15352]
2024-07-20 14:12:23 200 [GET /api/v1/summoners/KR/8114149-247 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 422]
2024-07-20 14:12:23 200 [GET /api/v1/rank/champions?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 413]
2024-07-20 14:12:23 200 [GET /api/v1/leagues/by-summoner/V83ssu2HJ_dpDfsXLTMPrM_KQOxfv3JDVp4PWNSZLEBy5Pz_ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:23 200 [GET /api/v1/matches?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45943]
2024-07-20 14:12:25 200 [GET /api/v1/summoners/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 424]
2024-07-20 14:12:25 200 [GET /api/v1/rank/champions?puuid=IBvT_TVKRpcRmaBEu6UH5vrpwWW5H2rYhslBDBb1vB0VWchWed0bEs9M63CYJiv7tZEZHu8iIcAR3A&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 278]
2024-07-20 14:12:25 200 [GET /api/v1/leagues/by-summoner/JcHU7lfs2QwPQPtcZbCQ70hv_RD74xvr0wm5wcOmvQd02eQ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 165]
2024-07-20 14:12:25 200 [GET /api/v1/matches?puuid=IBvT_TVKRpcRmaBEu6UH5vrpwWW5H2rYhslBDBb1vB0VWchWed0bEs9M63CYJiv7tZEZHu8iIcAR3A&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 30507]
2024-07-20 14:33:48 200 [GET /api/v1/summoners/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 411]
2024-07-20 14:33:48 200 [GET /api/v1/rank/champions?puuid=aim9UfVU7tTgquEDaUV3KBRYXErpRWPC-GzMuxey4ZUUvo0vHYBN7UuS_OzVTrIirYIxc6vsPnd40w&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 145]
2024-07-20 14:33:48 200 [GET /api/v1/leagues/by-summoner/obx2ObcJ7PH2mFc6faitSOQ6i-0fqhOkkUMuMoDtkCcorC4 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:33:48 200 [GET /api/v1/matches?puuid=aim9UfVU7tTgquEDaUV3KBRYXErpRWPC-GzMuxey4ZUUvo0vHYBN7UuS_OzVTrIirYIxc6vsPnd40w&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15332]
2024-07-20 14:33:52 200 [GET /api/v1/summoners/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 434]
2024-07-20 14:33:52 200 [GET /api/v1/rank/champions?puuid=0ZIDsp66ittzNx2xabGkEZARCXBoVw3p0CWaKnJI2MoYSyN5NQNKIxyfwsQ4yfHHD-ORhuMhJwq6QA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:33:52 200 [GET /api/v1/leagues/by-summoner/gWsuT_hRJ2v1soTe0scY0f40WsBk1JmPgHMRTLgaLUBs2vs7JVkLt8x9Rw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:33:52 200 [GET /api/v1/matches?puuid=0ZIDsp66ittzNx2xabGkEZARCXBoVw3p0CWaKnJI2MoYSyN5NQNKIxyfwsQ4yfHHD-ORhuMhJwq6QA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15344]
2024-07-20 14:33:56 200 [GET /api/v1/summoners/KR/%EA%B2%A8%20%EC%9A%B8-1250 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 431]
2024-07-20 14:33:56 200 [GET /api/v1/rank/champions?puuid=AMhqaz6AZCuth19Qj2495aribGc60DGnAhHwd5znFogxNpJWYAgzCDLPZRhf2g9CsIVH39xoGM89Qg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:33:56 200 [GET /api/v1/leagues/by-summoner/MjuXDMxSe4DfoYbnbVrsfkEWSkPbQZ6v95v9jDUtUXy4l2fMZDZ4oNhhEQ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:33:56 200 [GET /api/v1/matches?puuid=AMhqaz6AZCuth19Qj2495aribGc60DGnAhHwd5znFogxNpJWYAgzCDLPZRhf2g9CsIVH39xoGM89Qg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15352]
2024-07-20 14:34:01 200 [GET /api/v1/summoners/KR/Cryptid-KR2 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Cryptid-KR2] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 431]
2024-07-20 14:34:01 200 [GET /api/v1/rank/champions?puuid=TngYAHp9qjgb30ZEe2knirPGebw1qH2NmFHGtpoiIpMZ09aNEv1ebgCFOLQ4M3MVggwLuaMaoHMp8g&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Cryptid-KR2] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:34:01 200 [GET /api/v1/leagues/by-summoner/U22uyBmlu5HXmoYK9m9ZoNl2wlLTNX07DF0bayRFNlXt7eu3uG6ATtiP2w HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Cryptid-KR2] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:34:01 200 [GET /api/v1/matches?puuid=TngYAHp9qjgb30ZEe2knirPGebw1qH2NmFHGtpoiIpMZ09aNEv1ebgCFOLQ4M3MVggwLuaMaoHMp8g&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Cryptid-KR2] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15360]
2024-07-20 14:34:04 200 [GET /api/v1/summoners/KR/8114149-247 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 422]
2024-07-20 14:34:04 200 [GET /api/v1/rank/champions?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 413]
2024-07-20 14:34:04 200 [GET /api/v1/leagues/by-summoner/V83ssu2HJ_dpDfsXLTMPrM_KQOxfv3JDVp4PWNSZLEBy5Pz_ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:34:04 200 [GET /api/v1/matches?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45943]
2024-07-20 14:34:08 200 [GET /api/v1/summoners/KR/%EB%B4%84%EB%B0%A9%ED%95%99%EA%B8%B0%EA%B0%84-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%B4%84%EB%B0%A9%ED%95%99%EA%B8%B0%EA%B0%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 428]
2024-07-20 14:34:08 200 [GET /api/v1/rank/champions?puuid=j-VRqiVYNNNqUJvHxyC4Fdh7e8DxgxQmH4KK4U9C-i2cnOZ2VV9HLaWW987gegKmfTwDwtuAXMA3pA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%B4%84%EB%B0%A9%ED%95%99%EA%B8%B0%EA%B0%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 145]
2024-07-20 14:34:08 200 [GET /api/v1/leagues/by-summoner/vobtgxbcnuXlJfqGZABk9jaloCvWoOVf5ju0rNG4UduK788ChtTc07Lmnw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%B4%84%EB%B0%A9%ED%95%99%EA%B8%B0%EA%B0%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:34:08 200 [GET /api/v1/matches?puuid=j-VRqiVYNNNqUJvHxyC4Fdh7e8DxgxQmH4KK4U9C-i2cnOZ2VV9HLaWW987gegKmfTwDwtuAXMA3pA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%B4%84%EB%B0%A9%ED%95%99%EA%B8%B0%EA%B0%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15445]
2024-07-20 14:34:12 200 [GET /api/v1/summoners/KR/8114149-247 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 422]
2024-07-20 14:34:12 200 [GET /api/v1/rank/champions?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 413]
2024-07-20 14:34:12 200 [GET /api/v1/leagues/by-summoner/V83ssu2HJ_dpDfsXLTMPrM_KQOxfv3JDVp4PWNSZLEBy5Pz_ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:34:12 200 [GET /api/v1/matches?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45943]
2024-07-20 15:35:44 200 [GET /api/v1/summoners/kr/%ED%83%80%20%EC%9E%94-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 409]
2024-07-20 15:35:44 200 [GET /api/v1/rank/champions?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&season=23&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-07-20 15:35:44 200 [GET /api/v1/leagues/by-summoner/Mz-vHATI4ZveZDlKXBKfQpYQ_bBaFlzD-ylu90JC6FAwGVY HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 15:57:30 200 [GET /api/v1/matches?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 306001]
2024-07-20 16:01:37 200 [GET /api/v1/summoners/KR/%EA%B2%A8%20%EC%9A%B8-1250 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 431]
2024-07-20 16:01:37 200 [GET /api/v1/rank/champions?puuid=AMhqaz6AZCuth19Qj2495aribGc60DGnAhHwd5znFogxNpJWYAgzCDLPZRhf2g9CsIVH39xoGM89Qg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 16:01:37 200 [GET /api/v1/leagues/by-summoner/MjuXDMxSe4DfoYbnbVrsfkEWSkPbQZ6v95v9jDUtUXy4l2fMZDZ4oNhhEQ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 16:01:37 200 [GET /api/v1/matches?puuid=AMhqaz6AZCuth19Qj2495aribGc60DGnAhHwd5znFogxNpJWYAgzCDLPZRhf2g9CsIVH39xoGM89Qg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EA%B2%A8%20%EC%9A%B8-1250] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15352]
